1,0,1,Error abriendo : [Errno 2] No such file or directory: ''
1,0,2,Error abriendo : [Errno 2] No such file or directory: ''
1,1,1,Error abriendo : [Errno 2] No such file or directory: ''
1,1,2,Error abriendo : [Errno 2] No such file or directory: ''
1,2,1,Error abriendo : [Errno 2] No such file or directory: ''
1,2,2,Error abriendo : [Errno 2] No such file or directory: ''
1,3,1,Error abriendo : [Errno 2] No such file or directory: ''
1,3,2,Error abriendo : [Errno 2] No such file or directory: ''
2,0,1,Error abriendo : [Errno 2] No such file or directory: ''
2,0,2,Error abriendo : [Errno 2] No such file or directory: ''
2,1,1,Error abriendo : [Errno 2] No such file or directory: ''
2,1,2,Error abriendo : [Errno 2] No such file or directory: ''
2,2,1,Error abriendo : [Errno 2] No such file or directory: ''
2,2,2,Error abriendo : [Errno 2] No such file or directory: ''
2,3,1,Error abriendo : [Errno 2] No such file or directory: ''
1,0,1,gamess,3.5386913559572437,0,599.8
1,0,1,gobmk,1.4632161144540201,1348,599.8
1,0,1,zeusmp,1.177082948353478,437,599.8
1,0,1,mcf_r,0.853431031880069,79,599.8
1,0,1,lbm,1.582828148588958,2229,599.8
1,0,1,lbmREPEAT,1.586155313614034,2161,599.8
1,0,1,deepsjeng_r,1.9208692266124674,424,599.8
1,0,1,nab_r,1.9641930653095183,716,599.8
1,0,2,gamess,3.544374290395364,0,599.8
1,0,2,gobmk,1.4599820562097419,1307,599.8
1,0,2,zeusmp,1.1824730252084115,441,599.8
1,0,2,mcf_r,0.8569283168049133,69,599.8
1,0,2,lbm,1.6052381757140448,2198,599.8
1,0,2,lbmREPEAT,1.6048802571135112,2221,599.8
1,0,2,deepsjeng_r,1.9146323881296825,474,599.8
1,0,2,nab_r,1.979974510931017,692,599.8
1,1,1,xalancbmk,1.326254036905173,189,599.8
1,1,1,bzip2,1.5622424875815581,1377,599.8
1,1,1,mcf_r,0.8782369944579621,99,599.8
1,1,1,hmmer,1.5698912693281875,1744,599.8
1,1,1,GemsFDTD,2.2108476093268066,824,599.8
1,1,1,tonto,1.497188963357948,283,599.8
1,1,1,libquantum,3.5432581311530194,2,599.8
1,1,1,imagick_r,4.246908525840114,0,599.8
1,1,2,xalancbmk,1.337880622411553,225,599.8
1,1,2,bzip2,1.5402312805960812,1360,599.8
1,1,2,mcf_r,0.8857714108439759,119,599.8
1,1,2,hmmer,1.568519729207708,1745,599.8
1,1,2,GemsFDTD,2.165482699511863,880,599.8
1,1,2,tonto,1.4865233300499259,259,599.8
1,1,2,libquantum,3.675739274179401,2,599.8
1,1,2,imagick_r,4.245650027000312,0,599.8
1,2,1,gamess,3.5665555540654066,2,599.8
1,2,1,leslie3d,3.28951083177753,0,599.8
1,2,1,milc,1.051993378189839,29,599.8
1,2,1,lbm_r,2.985859784852223,6,599.8
1,2,1,mcf,0.5506548629965701,41,599.8
1,2,1,sphinx3,1.4582446473470063,19,599.8
1,2,1,namd,2.0769211768985127,135,599.8
1,2,1,namdREPEAT,2.1004261231898154,132,599.8
1,2,2,gamess,3.5567257636063787,2,599.8
1,2,2,leslie3d,3.3442519397634,0,599.8
1,2,2,milc,1.0557692435933737,33,599.8
1,2,2,lbm_r,2.980631407707087,6,599.8
1,2,2,mcf,0.538732770986385,43,599.8
1,2,2,sphinx3,1.4508329879586006,5,599.8
1,2,2,namd,2.1050518519700563,161,599.8
1,2,2,namdREPEAT,2.0703898982221323,150,599.8
1,3,1,astar,1.2775402267396199,5,599.8
1,3,1,mcf_r,0.911994002635119,237,599.8
1,3,1,hmmer,1.5734124276542785,640,599.8
1,3,1,leela_r,1.477246747415141,1056,599.8
1,3,1,sjeng,1.9102576874935968,74,599.8
1,3,1,mcf_rREPEAT,0.8920825447179163,187,599.8
1,3,1,omnetpp_r,0.7615982997015848,1,599.8
1,3,1,nab_r,2.089326009366039,112,599.8
1,3,2,astar,1.2759900954051924,5,599.8
1,3,2,mcf_r,0.9128137473280963,227,599.8
1,3,2,hmmer,1.5734416559456377,652,599.8
1,3,2,leela_r,1.4774597127985454,1050,599.8
1,3,2,sjeng,1.908470741181283,84,599.8
1,3,2,mcf_rREPEAT,0.9030285936134393,221,599.8
1,3,2,omnetpp_r,0.7567108108919532,1,599.8
1,3,2,nab_r,2.0954303090419044,124,599.8
2,0,1,gamess,2.6820577220099713,1,599.8
2,0,1,gobmk,1.4983126520359697,190,599.8
2,0,1,zeusmp,1.2953800163365439,138,599.8
2,0,1,mcf_r,0.9706020100085171,8,599.8
2,0,1,lbm,1.6717762886063978,158,599.8
2,0,1,lbmREPEAT,1.6418807815498064,163,599.8
2,0,1,deepsjeng_r,1.8977635736579084,33,599.8
2,0,1,nab_r,1.6016150001356442,51,599.8
2,0,2,gamess,2.689926352040907,1,599.8
2,0,2,gobmk,1.493740615959285,182,599.8
2,0,2,zeusmp,1.2880088969509353,126,599.8
2,0,2,mcf_r,0.9667764828282217,4,599.8
2,0,2,lbm,1.6663517200656224,138,599.8
2,0,2,lbmREPEAT,1.6474411702170901,135,599.8
2,0,2,deepsjeng_r,1.9059054543294136,31,599.8
2,0,2,nab_r,1.6003680015983752,47,599.8
2,1,1,xalancbmk,1.3568004435411902,284,599.8
2,1,1,bzip2,1.61743182764558,489,599.8
2,1,1,mcf_r,0.9617799645063414,18,599.8
2,1,1,hmmer,1.5756155996551868,256,599.8
2,1,1,GemsFDTD,1.774969454002863,1353,599.8
2,1,1,tonto,1.7169153138130535,340,599.8
2,1,1,libquantum,2.7372478669183167,5,599.8
